685	Q9Y3N9	0.627179
685	Q9Y3N9	0.628885
685	Q9Y3N9	0.6312833
674	P47881	0.2442008
663	Q8NHB7	0.19345266
663	Q9H205	0.14939652
661	Q8NHB7	0.10260688
661	Q9H205	0.08608147
646	P34982	0.17710072
644	P34982	0.35192454
614	P34982	0.41161686
600	P34982	0.17078547
566	Q9H255	0.14107165
565	Q9H255	0.018112483
564	Q9H255	0.0963752
562	Q9H255	0.22168955
561	Q9H255	0.093952045
560	Q9H255	0.13941117
510	Q8NGX1	0.27006978
510	Q8NGZ9	0.28831816
510	Q8NGF7	0.33521473
510	Q96R27	0.3417759
510	Q9NZP5	0.31793043
510	P47890	0.32332313
510	Q8NGZ5	0.35906455
510	O76000	0.3069756
510	Q8NH93	0.3477782
508	Q8NGX1	0.06567501
508	Q8NGZ9	0.07816719
508	Q8NGF7	0.09861599
508	Q96R27	0.069049366
508	Q9NZP5	0.08204278
508	P47890	0.08417408
508	Q8NGZ5	0.0727307
508	O76000	0.0619618
508	Q8NH93	0.0655579
504	Q8NGX1	0.035034314
504	Q8NGZ9	0.042027395
504	Q8NGF7	0.038630165
504	Q96R27	0.04826068
504	Q9NZP5	0.042254694
504	P47890	0.026276704
504	Q8NGZ5	0.024046315
504	O76000	0.030043699
504	Q8NH93	0.0275336
491	P34982	0.13077626
484	P34982	0.23110995
476	E9Q4X7	0.06166401
476	Q8VH16	0.08862156
476	E9PZ66	0.06409325
476	Q8VGX3	0.06862649
476	Q8VGU3	0.058194935
476	A2AVB0	0.066949904
476	Q3U0P3	0.048692096
476	A2ATE5	0.07451262
476	Q7TR79	0.056176994
476	Q3KPB0	0.057766814
476	E9Q6Z7	0.072781414
476	Q8VG53	0.07046962
476	A0A140T8K0	0.066395685
476	Q8VGV7	0.019199388
476	Q8VFM8	0.06908634
476	E9PVX1	0.08823979
476	Q7TQU8	0.06032458
476	Q8VFP5	0.06176514
476	Q7TRX0	0.066672675
476	Q8VFM9	0.041463226
476	Q8VGB9	0.06345612
476	Q8VH21	0.058148056
476	Q924H8	0.103469215
476	Q8VG27	0.045229875
476	Q8VGJ3	0.06315589
476	Q8VG64	0.050670594
476	Q8VF43	0.05662016
476	Q8VH20	0.074199036
476	Q8VGZ2	0.048372604
476	E9Q546	0.06402739
476	Q8VG01	0.070600644
476	Q8VF52	0.06054693
476	Q8VGS3	0.050831176
476	Q8VGZ7	0.041681666
476	L7N210	0.07624197
476	Q8VGX5	0.07435131
476	Q8VGL0	0.061422363
476	L7MU75	0.08556952
476	Q8VGC6	0.06603447
475	E9Q4X7	0.07196897
475	Q8VH16	0.05718687
475	E9PZ66	0.041569307
475	Q8VGX3	0.09885685
475	Q8VGU3	0.035023108
475	A2AVB0	0.050260246
475	Q3U0P3	0.11647892
475	A2ATE5	0.051425364
475	Q7TR79	0.069413796
475	Q3KPB0	0.059216015
475	E9Q6Z7	0.06029511
475	Q8VG53	0.057227217
475	A0A140T8K0	0.05451676
475	Q8VGV7	0.04640379
475	Q8VFM8	0.08165129
475	E9PVX1	0.05495438
475	Q7TQU8	0.08543719
475	Q8VFP5	0.075840145
475	Q7TRX0	0.050508425
475	Q8VFM9	0.039303526
475	Q8VGB9	0.051755875
475	Q8VH21	0.04359634
475	Q924H8	0.08227454
475	Q8VG27	0.05157595
475	Q8VGJ3	0.060092166
475	Q8VG64	0.063301206
475	Q8VF43	0.118057966
475	Q8VH20	0.06281458
475	Q8VGZ2	0.03996188
475	E9Q546	0.048922546
475	Q8VG01	0.06755199
475	Q8VF52	0.053418547
475	Q8VGS3	0.038819164
475	Q8VGZ7	0.054529436
475	L7N210	0.05144272
475	Q8VGX5	0.06998776
475	Q8VGL0	0.06426895
475	L7MU75	0.06648091
475	Q8VGC6	0.044285677
474	E9Q4X7	0.35771668
474	Q8VH16	0.4320826
474	E9PZ66	0.35297182
474	Q8VGX3	0.30973765
474	Q8VGU3	0.43980858
474	A2AVB0	0.33954197
474	Q3U0P3	0.23827985
474	A2ATE5	0.47245967
474	Q7TR79	0.28188896
474	Q3KPB0	0.33059433
474	E9Q6Z7	0.3080169
474	Q8VG53	0.3036114
474	A0A140T8K0	0.3506206
474	Q8VGV7	0.3308902
474	Q8VFM8	0.2761096
474	E9PVX1	0.39223012
474	Q7TQU8	0.31598562
474	Q8VFP5	0.35221902
474	Q7TRX0	0.42264563
474	Q8VFM9	0.4080878
474	Q8VGB9	0.38795435
474	Q8VH21	0.38561112
474	Q924H8	0.40462673
474	Q8VG27	0.22774905
474	Q8VGJ3	0.3578035
474	Q8VG64	0.34803733
474	Q8VF43	0.21443988
474	Q8VH20	0.4339468
474	Q8VGZ2	0.46174532
474	E9Q546	0.4453894
474	Q8VG01	0.436604
474	Q8VF52	0.32217288
474	Q8VGS3	0.4248744
474	Q8VGZ7	0.3765319
474	L7N210	0.30377847
474	Q8VGX5	0.3656547
474	Q8VGL0	0.33698106
474	L7MU75	0.43098778
474	Q8VGC6	0.3810225
474	P47881	0.46872973
466	E9Q4X7	0.07931657
466	Q8VH16	0.08907082
466	E9PZ66	0.10288194
466	Q8VGX3	0.09594779
466	Q8VGU3	0.074419625
466	A2AVB0	0.064442925
466	Q3U0P3	0.06967428
466	A2ATE5	0.094234884
466	Q7TR79	0.080324516
466	Q3KPB0	0.076821536
466	E9Q6Z7	0.07875615
466	Q8VG53	0.07996828
466	A0A140T8K0	0.07636321
466	Q8VGV7	0.04939604
466	Q8VFM8	0.08345701
466	E9PVX1	0.07110712
466	Q7TQU8	0.07181589
466	Q8VFP5	0.067039646
466	Q7TRX0	0.06859376
466	Q8VFM9	0.06332306
466	Q8VGB9	0.09803227
466	Q8VH21	0.09946433
466	Q924H8	0.090708345
466	Q8VG27	0.06358757
466	Q8VGJ3	0.08364037
466	Q8VG64	0.08120522
466	Q8VF43	0.08848299
466	Q8VH20	0.08511463
466	Q8VGZ2	0.09014614
466	E9Q546	0.08539353
466	Q8VG01	0.08823216
466	Q8VF52	0.08215751
466	Q8VGS3	0.064362206
466	Q8VGZ7	0.07601744
466	L7N210	0.08303948
466	Q8VGX5	0.08388508
466	Q8VGL0	0.07783954
466	L7MU75	0.10881601
466	Q8VGC6	0.06473001
459	E9Q4X7	0.012213096
459	Q8VH16	0.010999453
459	E9PZ66	0.009794364
459	Q8VGX3	0.05534077
459	Q8VGU3	0.013302873
459	A2AVB0	0.021394892
459	Q3U0P3	0.060765512
459	A2ATE5	0.011724883
459	Q7TR79	0.028708356
459	Q3KPB0	0.017382976
459	E9Q6Z7	0.02413628
459	Q8VG53	0.021339476
459	A0A140T8K0	0.017427482
459	Q8VGV7	0.0052878875
459	Q8VFM8	0.029204056
459	E9PVX1	0.016573923
459	Q7TQU8	0.028452268
459	Q8VFP5	0.014368053
459	Q7TRX0	0.013973183
459	Q8VFM9	0.004092584
459	Q8VGB9	0.009099712
459	Q8VH21	0.010843968
459	Q924H8	0.015927825
459	Q8VG27	0.024248736
459	Q8VGJ3	0.022753134
459	Q8VG64	0.027036458
459	Q8VF43	0.06346111
459	Q8VH20	0.0011110294
459	Q8VGZ2	0.012125785
459	E9Q546	0.0023246147
459	Q8VG01	0.0075517474
459	Q8VF52	0.02063404
459	Q8VGS3	0.015165669
459	Q8VGZ7	0.013402583
459	L7N210	0.019178085
459	Q8VGX5	0.013537334
459	Q8VGL0	0.025003463
459	L7MU75	0.011691185
459	Q8VGC6	0.023204863
458	E9Q4X7	0.10426742
458	Q8VH16	0.1217071
458	E9PZ66	0.121942624
458	Q8VGX3	0.10023494
458	Q8VGU3	0.11946128
458	A2AVB0	0.10451229
458	Q3U0P3	0.06924761
458	A2ATE5	0.13151735
458	Q7TR79	0.07512602
458	Q3KPB0	0.11075202
458	E9Q6Z7	0.082656406
458	Q8VG53	0.09124957
458	A0A140T8K0	0.097022355
458	Q8VGV7	0.06931401
458	Q8VFM8	0.08362825
458	E9PVX1	0.11034467
458	Q7TQU8	0.08919504
458	Q8VFP5	0.09676057
458	Q7TRX0	0.10404518
458	Q8VFM9	0.099763066
458	Q8VGB9	0.1142755
458	Q8VH21	0.11930623
458	Q924H8	0.11982907
458	Q8VG27	0.05233738
458	Q8VGJ3	0.095564775
458	Q8VG64	0.0938576
458	Q8VF43	0.09214347
458	Q8VH20	0.13129613
458	Q8VGZ2	0.13796303
458	E9Q546	0.14331864
458	Q8VG01	0.13537316
458	Q8VF52	0.091291465
458	Q8VGS3	0.11577788
458	Q8VGZ7	0.12191552
458	L7N210	0.08807972
458	Q8VGX5	0.098116055
458	Q8VGL0	0.10490981
458	L7MU75	0.1269529
458	Q8VGC6	0.102229774
454	E9Q4X7	0.10788101
454	Q8VH16	0.077456824
454	E9PZ66	0.057979606
454	Q8VGX3	0.11490591
454	Q8VGU3	0.05711931
454	A2AVB0	0.07932924
454	Q3U0P3	0.11853784
454	A2ATE5	0.074723445
454	Q7TR79	0.09686574
454	Q3KPB0	0.09250714
454	E9Q6Z7	0.08677521
454	Q8VG53	0.0851592
454	A0A140T8K0	0.08171147
454	Q8VGV7	0.064040355
454	Q8VFM8	0.1107236
454	E9PVX1	0.099603206
454	Q7TQU8	0.11416642
454	Q8VFP5	0.11004062
454	Q7TRX0	0.08505355
454	Q8VFM9	0.06554005
454	Q8VGB9	0.07954786
454	Q8VH21	0.06448086
454	Q924H8	0.117895186
454	Q8VG27	0.0718333
454	Q8VGJ3	0.097967476
454	Q8VG64	0.09902501
454	Q8VF43	0.121698305
454	Q8VH20	0.091447845
454	Q8VGZ2	0.063429914
454	E9Q546	0.07662962
454	Q8VG01	0.10801335
454	Q8VF52	0.08411673
454	Q8VGS3	0.058237836
454	Q8VGZ7	0.06721665
454	L7N210	0.07912044
454	Q8VGX5	0.11325866
454	Q8VGL0	0.094480395
454	L7MU75	0.09350431
454	Q8VGC6	0.07001313
435	A6NMS3	0.16529052
435	Q8NGG8	0.1532386
435	Q96R08	0.16527915
435	Q8NGL2	0.16432829
435	Q8NHB1	0.20057371
435	Q8NGC5	0.17865321
435	Q8NGQ5	0.20873058
435	Q8NGC1	0.16304362
435	P30954	0.17350426
435	Q8NG76	0.16252023
435	Q8NGF1	0.18962151
435	Q8NGJ2	0.13032879
435	Q9H2C8	0.13574018
435	Q9H2C8	0.13501215
435	Q9H342	0.17105815
435	Q8NHA8	0.15519448
435	P58170	0.17039862
435	A6NLW9	0.18054195
435	O95013	0.14774892
435	Q6IF82	0.18398315
435	A6NH00	0.15826187
435	Q8NGI0	0.14805193
435	Q8NH41	0.19682096
435	Q8NGT9	0.15319413
435	Q8NGX2	0.16112994
435	Q6IF00	0.16380925
435	Q8NG94	0.17370227
435	Q96R69	0.16632786
435	Q9H340	0.15935318
435	Q9H339	0.16054133
435	Q9Y5P0	0.14690599
435	P47883	0.20239496
435	P47888	0.17852938
435	P30953	0.16105868
435	Q8NH02	0.13900438
435	Q96R47	0.16916448
435	Q8NGR2	0.18562844
435	Q9H209	0.1588428
435	Q9Y3N9	0.18939771
435	Q8NGJ5	0.16655323
435	Q8NGJ5	0.16529393
435	Q8TCB6	0.1692557
435	Q9P1Q5	0.15363821
435	Q9P1Q5	0.15426308
435	Q9P1Q5	0.15207204
435	Q8NG85	0.15785488
435	Q8NGE0	0.11929544
435	Q8NH67	0.1067563
435	Q8NGI7	0.16934475
435	Q8NGY9	0.15537436
435	A6NET4	0.1597431
435	Q8NH69	0.16136982
435	Q8NGJ0	0.21114644
435	Q8NGR9	0.20959583
435	Q8NGG7	0.17428388
435	P0C7N1	0.15591307
435	Q9H207	0.15982625
435	Q6IEZ7	0.1402081
435	Q96R28	0.1714471
435	Q8NG78	0.1690259
